id,pointer,path,line,byte_column,status,disposition,symbol_or_contract,replacement_or_reason,evidence,source
5998190ee7c7,Assets/Editor/Regression/CostFormatSourceRegression.cs:20:83,Assets/Editor/Regression/CostFormatSourceRegression.cs,20,83,UNREVIEWED,,,,,"            new Regex(""(?:\\$@|@\\$|\\$)\""[^\""\\r\\n]*\\{[^}\\r\\n]*(?i:wood|iron|food|stone|crystal|coin|gold|wisdom|magic)[^}\\r\\n]*\\}[WIFCG](?=[^A-Za-z]|\"")"", RegexOptions.Compiled)"
f839ef0f385c,Assets/Editor/Regression/CostFormatSourceRegression.cs:68:256,Assets/Editor/Regression/CostFormatSourceRegression.cs,68,256,UNREVIEWED,,,,,"            reason = ""COST_FORMAT_SOURCE_OK - zero suffix emitters; 11 adapters pinned; compact/zero/full-word behavior pinned; Stone sprite resolves through canonical map; "" + CurrencyKindCount + "" CurrencyKinds resolve owner-ruled art via ConceptIdFor (Food->stone); no reverse parse/direct registry; "" + ElarionMedievalPngCount + "" ElarionMedieval png carry a LIVE Android override that actually compresses (overridden+<=2048+Compressed+(crunch|explicit ASTC), no Automatic-on-non-mod-4 RGBA32 fallback)"";"
636835b71ab8,Assets/Editor/Regression/CostFormatSourceRegression.cs:315:52,Assets/Editor/Regression/CostFormatSourceRegression.cs,315,52,UNREVIEWED,,,,,"            // which asked concept-icons.json for ""food"" on the slot the town rail labels ""Stone""."
08b6af85ab68,Assets/Editor/Regression/CostFormatSourceRegression.cs:340:50,Assets/Editor/Regression/CostFormatSourceRegression.cs,340,50,UNREVIEWED,,,,,"            // 2026-08-26 contact-sheet choices: food -> the distinct HudIcons art, magic -> the"
17bd6d7df717,Assets/Editor/Regression/CostFormatSourceRegression.cs:368:28,Assets/Editor/Regression/CostFormatSourceRegression.cs,368,28,UNREVIEWED,,,,,"                // retired Food for Stone. If ConceptIdFor ever answers ""food"" here the town rail's"
50a2e46f8c7a,Assets/Editor/Regression/CostFormatSourceRegression.cs:368:74,Assets/Editor/Regression/CostFormatSourceRegression.cs,368,74,UNREVIEWED,,,,,"                // retired Food for Stone. If ConceptIdFor ever answers ""food"" here the town rail's"
b2b84324c983,Assets/Editor/Regression/CostFormatSourceRegression.cs:407:90,Assets/Editor/Regression/CostFormatSourceRegression.cs,407,90,UNREVIEWED,,,,,            // picture - which is exactly how the 1200px agribusiness LOGO stayed on the food chip
84a0be53d509,Assets/Editor/Regression/CostFormatSourceRegression.cs:410:45,Assets/Editor/Regression/CostFormatSourceRegression.cs,410,45,UNREVIEWED,,,,,"            CheckRuledArt(assets, ""currency_food"",   ""Resources/HudIcons/hud_food.png"","
889dd8ffde32,Assets/Editor/Regression/CostFormatSourceRegression.cs:410:78,Assets/Editor/Regression/CostFormatSourceRegression.cs,410,78,UNREVIEWED,,,,,"            CheckRuledArt(assets, ""currency_food"",   ""Resources/HudIcons/hud_food.png"","
de9bc5e7f486,Assets/Editor/Regression/CostFormatSourceRegression.cs:419:95,Assets/Editor/Regression/CostFormatSourceRegression.cs,419,95,UNREVIEWED,,,,,            // would leave a green build one import run away from reverting to the 2026-07-07 food
f51970955406,Assets/Editor/Regression/CostFormatSourceRegression.cs:427:44,Assets/Editor/Regression/CostFormatSourceRegression.cs,427,44,UNREVIEWED,,,,,"                if (src.Contains(""HudIcons/food.png""))"
5c40fe9fb05c,Assets/Editor/Regression/CostFormatSourceRegression.cs:429:46,Assets/Editor/Regression/CostFormatSourceRegression.cs,429,46,UNREVIEWED,,,,,"                                 + ""HudIcons/food.png (WO-1195 owner ruling 1 chose hud_food.png)"");"
79f5cff6ffc8,Assets/Editor/Regression/CostFormatSourceRegression.cs:429:89,Assets/Editor/Regression/CostFormatSourceRegression.cs,429,89,UNREVIEWED,,,,,"                                 + ""HudIcons/food.png (WO-1195 owner ruling 1 chose hud_food.png)"");"
f9b8dc72f378,Assets/Editor/Regression/CostFormatSourceRegression.cs:432:48,Assets/Editor/Regression/CostFormatSourceRegression.cs,432,48,UNREVIEWED,,,,,"                             new[] { ""currency_food"",   ""HudIcons/hud_food.png"" },"
768fbbd8189a,Assets/Editor/Regression/CostFormatSourceRegression.cs:432:71,Assets/Editor/Regression/CostFormatSourceRegression.cs,432,71,UNREVIEWED,,,,,"                             new[] { ""currency_food"",   ""HudIcons/hud_food.png"" },"
a20bad89b6da,Assets/Editor/Regression/DataRegression.cs:818:94,Assets/Editor/Regression/DataRegression.cs,818,94,UNREVIEWED,,,,,            // WO-1206: a RETIRED resource word must never reach a player surface again. Two Food
581166d658b5,Assets/Editor/Regression/DataRegression.cs:1503:45,Assets/Editor/Regression/DataRegression.cs,1503,45,UNREVIEWED,,,,,"            // crystal faucet (raid loot is food + crystals, zero wood/iron). Pins that the window"
5730704b91b4,Assets/Editor/Regression/DataRegression.cs:4239:94,Assets/Editor/Regression/DataRegression.cs,4239,94,UNREVIEWED,,,,,                    // Earmark the first iron/wood-only recipe (no GameState-backed crystals/food)
ea6ca7b8f769,Assets/Editor/Regression/EchoResourcePickerRegression.cs:104:44,Assets/Editor/Regression/EchoResourcePickerRegression.cs,104,44,UNREVIEWED,,,,,"                        state.EchoLanes = ""food:1,iron:2,gold:1,crystals:1,iron:1,crystals:1"";"
d708ca95f53a,Assets/Editor/Regression/EchoResourcePickerRegression.cs:269:58,Assets/Editor/Regression/EchoResourcePickerRegression.cs,269,58,UNREVIEWED,,,,,            // Provisions pair = Elowen (wood) + Aldwin (food). Both matched -> ACTIVE.
f99a70692aa3,Assets/Editor/Regression/EchoResourcePickerRegression.cs:270:32,Assets/Editor/Regression/EchoResourcePickerRegression.cs,270,32,UNREVIEWED,,,,,"            state.EchoLanes = ""food:1,wood:1,gold:1,crystals:1,iron:1,crystals:1"";"
f0f6fac1b591,Assets/Editor/Regression/EchoResourcePickerRegression.cs:280:43,Assets/Editor/Regression/EchoResourcePickerRegression.cs,280,43,UNREVIEWED,,,,,"            // Break the pair (Aldwin off food) -> the recipe text, naming partner + resource."
4bcc40233a56,Assets/Editor/Regression/EchoResourcePickerRegression.cs:287:88,Assets/Editor/Regression/EchoResourcePickerRegression.cs,287,88,UNREVIEWED,,,,,"                // ⛔ RE-POINTED 2026-08-25, NOT WEAKENED. This asserted the literal ""Food"", which was"
07dde3b55a39,Assets/Editor/Regression/EchoResourcePickerRegression.cs:289:46,Assets/Editor/Regression/EchoResourcePickerRegression.cs,289,46,UNREVIEWED,,,,,                // persisted token are still Food - frozen on purpose - but what this text shows the
9b7593834ddd,Assets/Editor/Regression/EchoResourcePickerRegression.cs:290:57,Assets/Editor/Regression/EchoResourcePickerRegression.cs,290,57,UNREVIEWED,,,,,"                // player is now Stone, so a hardcoded ""Food"" here fails on CORRECT code."
77b915f4bee4,Assets/Editor/Regression/EchoResourcePickerRegression.cs:394:52,Assets/Editor/Regression/EchoResourcePickerRegression.cs,394,52,UNREVIEWED,,,,,"                || EchoCardVM.FaucetBuildingIdFor(""food"") != ""farm"")"
af7508a64d60,Assets/Editor/Regression/EchoResourcePickerRegression.cs:395:95,Assets/Editor/Regression/EchoResourcePickerRegression.cs,395,95,UNREVIEWED,,,,,"                Fail(""FaucetBuildingIdFor map broken (expected iron->forge, wood->lumbermill, food->farm)"");"
bdfcac4618bf,Assets/Editor/Regression/EchoResourcePickerRegression.cs:401:71,Assets/Editor/Regression/EchoResourcePickerRegression.cs,401,71,UNREVIEWED,,,,,"            // Owner ruling, verbatim: ""It should be the armorer, the food is the farm,"
67ba2f593f69,Assets/Editor/Regression/EchoResourcePickerRegression.cs:449:20,Assets/Editor/Regression/EchoResourcePickerRegression.cs,449,20,UNREVIEWED,,,,,"            string foodName = EchoCardVM.NeededBuildingDisplayName(""farm"");"
7a37366fa771,Assets/Editor/Regression/EchoResourcePickerRegression.cs:453:37,Assets/Editor/Regression/EchoResourcePickerRegression.cs,453,37,UNREVIEWED,,,,,"            else if (!string.Equals(foodName, stoneShopName, StringComparison.OrdinalIgnoreCase))"
4161814f0a51,Assets/Editor/Regression/EchoResourcePickerRegression.cs:454:62,Assets/Editor/Regression/EchoResourcePickerRegression.cs,454,62,UNREVIEWED,,,,,"                Fail($""stone's needed building resolved to '{foodName}', expected the STONE-PRODUCER row "" +"
e4449efb1aae,Assets/Editor/Regression/EchoResourcePickerRegression.cs:456:36,Assets/Editor/Regression/EchoResourcePickerRegression.cs,456,36,UNREVIEWED,,,,,"            else if (string.Equals(foodName, ""Farm"", StringComparison.OrdinalIgnoreCase))"
6324d9bd8c73,Assets/Editor/Regression/EchoResourcePickerRegression.cs:489:36,Assets/Editor/Regression/EchoResourcePickerRegression.cs,489,36,UNREVIEWED,,,,,"                state.EchoLanes = ""food:1,iron:2,gold:1,crystals:1,iron:1,crystals:1"";"
1dced7f7ec39,Assets/Editor/Regression/EchoResourcePickerRegression.cs:495:87,Assets/Editor/Regression/EchoResourcePickerRegression.cs,495,87,UNREVIEWED,,,,,"                        bool expectCue = c.Id == ""iron"" || c.Id == ""wood"" || c.Id == ""food"";"
ec51e885e91c,Assets/Editor/Regression/EchoSpecializationRegression.cs:14:53,Assets/Editor/Regression/EchoSpecializationRegression.cs,14,53,UNREVIEWED,,,,,"//      (WO-830), the full affinity table (Aldwin→Food, Elowen→Wood, Corvin→Gold,"
946094494684,Assets/Editor/Regression/EchoSpecializationRegression.cs:23:40,Assets/Editor/Regression/EchoSpecializationRegression.cs,23,40,UNREVIEWED,,,,,"//      round-trips; legacy ""wood,iron,food,idle"" reads Harvest with the RESOURCE"
22850bada1ba,Assets/Editor/Regression/EchoSpecializationRegression.cs:45:19,Assets/Editor/Regression/EchoSpecializationRegression.cs,45,19,UNREVIEWED,,,,,//      Wood/Iron/Food AND Gold (Coins) AND Crystals wallets all move; the crystal share
90a0baccc359,Assets/Editor/Regression/EchoSpecializationRegression.cs:72:23,Assets/Editor/Regression/EchoSpecializationRegression.cs,72,23,UNREVIEWED,,,,,"        //   0 Aldwin food, 1 Elowen wood, 2 Corvin gold, 3 Bran crystals,"
b9732e9b8f6a,Assets/Editor/Regression/EchoSpecializationRegression.cs:74:46,Assets/Editor/Regression/EchoSpecializationRegression.cs,74,46,UNREVIEWED,,,,,"        private const string AllMatchedL1 = ""food:1,wood:1,gold:1,crystals:1,iron:1,crystals:1"";"
d545fda9aa64,Assets/Editor/Regression/EchoSpecializationRegression.cs:369:42,Assets/Editor/Regression/EchoSpecializationRegression.cs,369,42,UNREVIEWED,,,,,"            state.EchoLanes = ""wood,iron,food,idle"";"
5b114b3d0f85,Assets/Editor/Regression/EchoSpecializationRegression.cs:370:107,Assets/Editor/Regression/EchoSpecializationRegression.cs,370,107,UNREVIEWED,,,,,"            string[] expectedRes = { EchoAssignments.ResWood, EchoAssignments.ResIron, EchoAssignments.ResFood };"
8143c0cb37d3,Assets/Editor/Regression/EchoSpecializationRegression.cs:374:60,Assets/Editor/Regression/EchoSpecializationRegression.cs,374,60,UNREVIEWED,,,,,"                    Fail($""legacy: index {i} of 'wood,iron,food,idle' reads lane '{EchoAssignments.LaneOf(i)}' (expected 'harvest')"");"
d6568fb2c248,Assets/Editor/Regression/EchoSpecializationRegression.cs:387:74,Assets/Editor/Regression/EchoSpecializationRegression.cs,387,74,UNREVIEWED,,,,,            if (EchoAssignments.ResourceTokenOf(0) != EchoAssignments.ResFood)
c8d88071c399,Assets/Editor/Regression/EchoSpecializationRegression.cs:388:117,Assets/Editor/Regression/EchoSpecializationRegression.cs,388,117,UNREVIEWED,,,,,"                Fail($""generic harvest: index 0 (Aldwin) resource '{EchoAssignments.ResourceTokenOf(0)}' (expected 'food' — affinity default-on-read)"");"
a9f294ed1211,Assets/Editor/Regression/EchoSpecializationRegression.cs:411:32,Assets/Editor/Regression/EchoSpecializationRegression.cs,411,32,UNREVIEWED,,,,,"            state.EchoLanes = ""food:1,iron:2"";"
75c083afbc63,Assets/Editor/Regression/EchoSpecializationRegression.cs:427:25,Assets/Editor/Regression/EchoSpecializationRegression.cs,427,25,UNREVIEWED,,,,,"            // affinity Food — so the migrated resource must be 'food', NOT '' and NOT idle."
7002439480f6,Assets/Editor/Regression/EchoSpecializationRegression.cs:427:68,Assets/Editor/Regression/EchoSpecializationRegression.cs,427,68,UNREVIEWED,,,,,"            // affinity Food — so the migrated resource must be 'food', NOT '' and NOT idle."
8f54e6880c86,Assets/Editor/Regression/EchoSpecializationRegression.cs:434:74,Assets/Editor/Regression/EchoSpecializationRegression.cs,434,74,UNREVIEWED,,,,,            if (EchoAssignments.ResourceTokenOf(0) != EchoAssignments.ResFood)
53242a88482b,Assets/Editor/Regression/EchoSpecializationRegression.cs:436:34,Assets/Editor/Regression/EchoSpecializationRegression.cs,436,34,UNREVIEWED,,,,,"                   + ""(expected 'food' — Aldwin's affinity; it must land on a REAL resource)"");"
026ec76186af,Assets/Editor/Regression/EchoSpecializationRegression.cs:484:39,Assets/Editor/Regression/EchoSpecializationRegression.cs,484,39,UNREVIEWED,,,,,"            state.EchoLanes = ""wood:1,food:4,idle,idle,idle,idle"";"
1285e1c3c533,Assets/Editor/Regression/EchoSpecializationRegression.cs:495:39,Assets/Editor/Regression/EchoSpecializationRegression.cs,495,39,UNREVIEWED,,,,,"            state.EchoLanes = ""wood:1,food:1,iron:1,gold:1,crystals:1,crystals:1"";"
5e89b7d569b8,Assets/Editor/Regression/EchoSpecializationRegression.cs:548:22,Assets/Editor/Regression/EchoSpecializationRegression.cs,548,22,UNREVIEWED,,,,,"            //     0 food:1, 1 wood:2, 2 gold:1, 3 crystals:1, 4 iron:3, 5 crystals:1"
01de1a41c2e2,Assets/Editor/Regression/EchoSpecializationRegression.cs:549:32,Assets/Editor/Regression/EchoSpecializationRegression.cs,549,32,UNREVIEWED,,,,,"            state.EchoLanes = ""food:1,wood:2,gold:1,crystals:1,iron:3,crystals:1"";"
75f8dc251fea,Assets/Editor/Regression/EchoSpecializationRegression.cs:585:32,Assets/Editor/Regression/EchoSpecializationRegression.cs,585,32,UNREVIEWED,,,,,"            state.EchoLanes = ""food:1,wood:2,wood:1,crystals:1,iron:3,crystals:1"";"
4f2da59fc7f4,Assets/Editor/Regression/EchoSpecializationRegression.cs:632:96,Assets/Editor/Regression/EchoSpecializationRegression.cs,632,96,UNREVIEWED,,,,,"            AssertClose(Fail, GetW(w, HarvestTarget.Stone), rAld * bAld, ""HarvestTargetWeights[Food]"");"
0935c48a0424,Assets/Editor/Regression/EchoSpecializationRegression.cs:704:17,Assets/Editor/Regression/EchoSpecializationRegression.cs,704,17,UNREVIEWED,,,,,"            int foodBefore = state.Resources.Stone, coinsBefore = state.Resources.Coins, crysBefore = state.Resources.Crystals;"
ee8f430c67d1,Assets/Editor/Regression/EchoSpecializationRegression.cs:708:18,Assets/Editor/Regression/EchoSpecializationRegression.cs,708,18,UNREVIEWED,,,,,            int dFood = state.Resources.Stone - foodBefore;
7e0393f69a31,Assets/Editor/Regression/EchoSpecializationRegression.cs:708:49,Assets/Editor/Regression/EchoSpecializationRegression.cs,708,49,UNREVIEWED,,,,,            int dFood = state.Resources.Stone - foodBefore;
10beb840a142,Assets/Editor/Regression/EchoSpecializationRegression.cs:713:18,Assets/Editor/Regression/EchoSpecializationRegression.cs,713,18,UNREVIEWED,,,,,"            if (dFood <= 0) Fail($""Dump: Food wallet did not move (+{dFood})"");"
e0a0af584ae0,Assets/Editor/Regression/EchoSpecializationRegression.cs:713:42,Assets/Editor/Regression/EchoSpecializationRegression.cs,713,42,UNREVIEWED,,,,,"            if (dFood <= 0) Fail($""Dump: Food wallet did not move (+{dFood})"");"
23eea86c139b,Assets/Editor/Regression/EchoSpecializationRegression.cs:713:71,Assets/Editor/Regression/EchoSpecializationRegression.cs,713,71,UNREVIEWED,,,,,"            if (dFood <= 0) Fail($""Dump: Food wallet did not move (+{dFood})"");"
e4ea9a7e61ae,Assets/Editor/Regression/EchoSpecializationRegression.cs:721:78,Assets/Editor/Regression/EchoSpecializationRegression.cs,721,78,UNREVIEWED,,,,,"            // three lines below, this same file already conceded ""Wood/Iron/Food may be trimmed by the"
8fcf87047a71,Assets/Editor/Regression/EchoSpecializationRegression.cs:726:56,Assets/Editor/Regression/EchoSpecializationRegression.cs,726,56,UNREVIEWED,,,,,            int measuredIntoWallets = dWood + dIron + dFood + dGold + dCrys;
bafd53f1013e,Assets/Editor/Regression/EchoSpecializationRegression.cs:746:26,Assets/Editor/Regression/EchoSpecializationRegression.cs,746,26,UNREVIEWED,,,,,            // Wood/Iron/Food may be trimmed by the real town-bank capacity. Gold and
20b873025ff3,Assets/Editor/Regression/EchoSpecializationRegression.cs:748:58,Assets/Editor/Regression/EchoSpecializationRegression.cs,748,58,UNREVIEWED,,,,,"            foreach (int other in new[] { dWood, dIron, dFood, dGold })"
3cfb827f7689,Assets/Editor/Regression/EchoSpecializationRegression.cs:756:32,Assets/Editor/Regression/EchoSpecializationRegression.cs,756,32,UNREVIEWED,,,,,"            state.EchoLanes = ""food:1,wood:1,gold:1,idle,iron:1,crystals:1"";   // Maren only"
aea231705464,Assets/Editor/Regression/EconomySinkCapRegression.cs:21:19,Assets/Editor/Regression/EconomySinkCapRegression.cs,21,19,UNREVIEWED,,,,,//     (wood/iron/food). TownBankCapacity.BaseCapOf floors any answer at
f52128d5de18,Assets/Editor/Regression/EconomySinkCapRegression.cs:25:80,Assets/Editor/Regression/EconomySinkCapRegression.cs,25,80,UNREVIEWED,,,,,"//     16k/32k AT levels 1..6. Containers: lumberyard=wood, foundry=iron, silo=food."
b2311b3962b8,Assets/Editor/Regression/EconomySinkCapRegression.cs:99:99,Assets/Editor/Regression/EconomySinkCapRegression.cs,99,99,UNREVIEWED,,,,,        private const int BaseCap = 2000;                 // storage-caps.json baseCap (wood/iron/food)
8773ae88dc84,Assets/Editor/Regression/EconomySinkCapRegression.cs:110:34,Assets/Editor/Regression/EconomySinkCapRegression.cs,110,34,UNREVIEWED,,,,,"                { ""silo"",       ""food"" },"
1784e8df7301,Assets/Editor/Regression/EconomySinkCapRegression.cs:113:79,Assets/Editor/Regression/EconomySinkCapRegression.cs,113,79,UNREVIEWED,,,,,"        private static readonly string[] CappedResources = { ""wood"", ""iron"", ""food"" };"
bbdac901c10c,Assets/Editor/Regression/EconomySinkCapRegression.cs:135:66,Assets/Editor/Regression/EconomySinkCapRegression.cs,135,66,UNREVIEWED,,,,,"        // recipe row carries a flat `cost` object keyed { wood, food, iron, crystals }."
e005a6c3e9bb,Assets/Editor/Regression/EconomySinkCapRegression.cs:330:59,Assets/Editor/Regression/EconomySinkCapRegression.cs,330,59,UNREVIEWED,,,,,            // --- troops.json: costWood / costIron / costFood
